64.79481641,4.794816415,,,,,,window size = ,800,
64.79481641,4.794816415,,,,,,slope>5,var>5,
64.79481641,4.794816415,,,,,,average diff,,1.764197973
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
65.00541712,5.005417118,,,,,,,,
65.00541712,5.005417118,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
66.51884701,6.518847007,,,,,,,,
66.51884701,6.518847007,,,,,,,,
66.51884701,6.518847007,,,,,,,,
66.51884701,6.518847007,,,,,,,,
66.37168142,6.371681416,,,,,,,,
66.22516556,6.225165563,,,,,,,,
66.22516556,6.225165563,,,,,,,,
66.15214994,6.152149945,,,,,,,,
66.15214994,6.152149945,,,,,,,,
66.00660066,6.00660066,,,,,,,,
66.00660066,6.00660066,,,,,,,,
66.00660066,6.00660066,,,,,,,,
66.00660066,6.00660066,,,,,,,,
66.00660066,6.00660066,,,,,,,,
65.86169045,5.86169045,,,,,,,,
65.71741512,5.717415115,,,,,,,,
65.71741512,5.717415115,,,,,,,,
65.71741512,5.717415115,,,,,,,,
65.71741512,5.717415115,,,,,,,,
62.89308176,2.893081761,,,,,,,,
62.89308176,2.893081761,,,,,,,,
62.89308176,2.893081761,,,,,,,,
62.89308176,2.893081761,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
64.79481641,4.794816415,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
62.11180124,2.111801242,,,,,,,,
62.11180124,2.111801242,,,,,,,,
62.11180124,2.111801242,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.98347107,1.983471074,,,,,,,,
61.8556701,1.855670103,,,,,,,,
61.8556701,1.855670103,,,,,,,,
61.79196704,1.791967044,,,,,,,,
61.79196704,1.791967044,,,,,,,,
61.79196704,1.791967044,,,,,,,,
61.79196704,1.791967044,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.72839506,1.728395062,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.60164271,1.60164271,,,,,,,,
61.28702758,1.287027579,,,,,,,,
